ID_ODF,MAILLE,ID_FAUNE_FRANCE
49620,E094N633,5140
49621,E094N634,5141
49622,E094N635,5142
49623,E094N636,5143
49624,E094N637,5144
49625,E094N638,5145
49626,E094N639,5146
49627,E094N640,5147
49628,E094N641,5148
49629,E094N642,5149
49630,E094N643,5150
49631,E094N644,5151
49632,E094N645,5152
49633,E094N646,5153
49634,E094N647,5154
49635,E094N648,5155
49636,E094N649,5156
49637,E094N650,5157
49638,E094N651,5158
49639,E094N652,5159
49640,E094N653,5160
49641,E094N654,5161
49642,E094N655,5162
49643,E094N656,5163
49644,E094N657,5164
49645,E094N658,5165
49646,E094N659,5166
49647,E094N660,5167
49648,E094N661,5168
49649,E094N662,5169
49650,E094N663,5170
49651,E094N664,5171
49652,E094N665,5172
49653,E094N666,5173
49654,E094N667,5174
49655,E094N668,5175
49656,E094N669,5176
49657,E094N670,5177
49658,E094N671,5178
49659,E094N672,5179
49660,E094N673,5180
49661,E094N674,5181
49662,E094N675,5182
49663,E094N676,5183
49664,E094N677,5184
49665,E094N678,5185
49666,E094N679,5186
49667,E094N680,5187
49668,E094N681,5188
49669,E094N682,5189
49670,E094N683,5190
49671,E094N684,5191
49672,E094N685,5192
49673,E094N686,5193
49674,E094N687,5194
49675,E094N688,5195
49676,E094N689,5196
49677,E094N690,5197
49678,E094N691,5198
49679,E094N692,5199
49680,E094N693,5200
49711,E095N621,5201
49712,E095N622,5202
49713,E095N623,5203
49714,E095N624,5204
49715,E095N625,5205
49716,E095N626,5206
49717,E095N627,5207
49718,E095N628,5208
49719,E095N629,5209
49720,E095N630,5210
49721,E095N631,5211
49722,E095N632,5212
49723,E095N633,5213
49724,E095N634,5214
49725,E095N635,5215
49726,E095N636,5216
49727,E095N637,5217
49728,E095N638,5218
49729,E095N639,5219
49730,E095N640,5220
49731,E095N641,5221
49732,E095N642,5222
49733,E095N643,5223
49734,E095N644,5224
49735,E095N645,5225
49736,E095N646,5226
49737,E095N647,5227
49738,E095N648,5228
49739,E095N649,5229
49740,E095N650,5230
49741,E095N651,5231
49742,E095N652,5232
49743,E095N653,5233
49744,E095N654,5234
49745,E095N655,5235
49746,E095N656,5236
49747,E095N657,5237
49748,E095N658,5238
49749,E095N659,5239
49750,E095N662,5240
49458,E095N663,5241
49459,E095N664,5242
49460,E095N665,5243
49461,E095N666,5244
49462,E095N667,5245
49463,E095N668,5246
49464,E095N669,5247
49465,E095N670,5248
49466,E095N671,5249
49467,E095N672,5250
49468,E095N673,5251
49469,E095N674,5252
49470,E095N675,5253
49471,E095N676,5254
49472,E095N677,5255
49473,E095N678,5256
49474,E095N679,5257
49475,E095N680,5258
49476,E095N681,5259
49477,E095N682,5260
49478,E095N683,5261
49479,E095N684,5262
49480,E095N685,5263
49481,E095N686,5264
49482,E095N687,5265
49483,E095N688,5266
49484,E095N689,5267
49485,E095N690,5268
49486,E095N691,5269
49487,E095N692,5270
49488,E095N693,5271
49515,E096N621,5272
49516,E096N622,5273
49517,E096N623,5274
49518,E096N624,5275
49519,E096N625,5276
49520,E096N626,5277
49521,E096N627,5278
49522,E096N628,5279
49523,E096N629,5280
49524,E096N630,5281
49525,E096N631,5282
49526,E096N632,5283
49527,E096N633,5284
49528,E096N634,5285
49529,E096N635,5286
49530,E096N636,5287
42900,E096N637,5288
42901,E096N638,5289
42902,E096N639,5290
42903,E096N640,5291
42904,E096N641,5292
42905,E096N642,5293
42906,E096N643,5294
42907,E096N644,5295
42908,E096N645,5296
42909,E096N646,5297
42910,E096N647,5298
42911,E096N648,5299
42912,E096N649,5300
42913,E096N650,5301
42914,E096N651,5302
42915,E096N652,5303
42916,E096N653,5304
42917,E096N654,5305
42918,E096N655,5306
42919,E096N656,5307
42920,E096N657,5308
42921,E096N658,5309
42922,E096N659,5310
42923,E096N663,5311
42924,E096N664,5312
42925,E096N665,5313
42926,E096N666,5314
42927,E096N667,5315
42928,E096N668,5316
42929,E096N669,5317
42930,E096N670,5318
42931,E096N671,5319
42932,E096N672,5320
42933,E096N673,5321
42934,E096N674,5322
42935,E096N675,5323
49751,E096N676,5324
49752,E096N677,5325
49753,E096N678,5326
49754,E096N679,5327
49755,E096N680,5328
49756,E096N681,5329
49757,E096N682,5330
49758,E096N683,5331
49759,E096N684,5332
49760,E096N685,5333
49761,E096N686,5334
49762,E096N687,5335
49763,E096N688,5336
49764,E096N689,5337
49765,E096N690,5338
49766,E096N691,5339
49767,E096N692,5340
49789,E097N621,5341
49790,E097N622,5342
49791,E097N623,5343
49792,E097N624,5344
49793,E097N625,5345
49794,E097N626,5346
49795,E097N627,5347
49796,E097N628,5348
49797,E097N629,5349
49798,E097N630,5350
49799,E097N631,5351
49800,E097N632,5352
49801,E097N633,5353
49802,E097N634,5354
49803,E097N635,5355
49804,E097N636,5356
49805,E097N637,5357
49806,E097N638,5358
49807,E097N639,5359
49808,E097N640,5360
49809,E097N641,5361
49810,E097N642,5362
49811,E097N643,5363
49812,E097N644,5364
49813,E097N645,5365
49814,E097N646,5366
49815,E097N647,5367
49816,E097N648,5368
49817,E097N649,5369
49818,E097N650,5370
49819,E097N651,5371
49820,E097N652,5372
49821,E097N653,5373
49822,E097N654,5374
49823,E097N655,5375
49824,E097N656,5376
49825,E097N657,5377
49826,E097N658,5378
49827,E097N659,5379
49828,E097N665,5380
49829,E097N666,5381
49830,E097N667,5382
49831,E097N668,5383
49832,E097N669,5384
49833,E097N670,5385
49834,E097N671,5386
49835,E097N672,5387
49836,E097N673,5388
49837,E097N674,5389
49838,E097N675,5390
49839,E097N676,5391
49840,E097N677,5392
49841,E097N678,5393
49842,E097N679,5394
49843,E097N680,5395
49844,E097N681,5396
49845,E097N682,5397
49846,E097N683,5398
49847,E097N684,5399
49848,E097N685,5400
49849,E097N686,5401
49850,E097N687,5402
49851,E097N688,5403
49852,E097N689,5404
49853,E097N690,5405
49871,E098N621,5406
49872,E098N622,5407
49873,E098N623,5408
49874,E098N624,5409
49875,E098N625,5410
49876,E098N626,5411
49877,E098N627,5412
49878,E098N628,5413
49879,E098N629,5414
49880,E098N630,5415
49881,E098N631,5416
49882,E098N632,5417
49883,E098N633,5418
49884,E098N634,5419
49885,E098N635,5420
49886,E098N636,5421
49887,E098N637,5422
49888,E098N638,5423
49889,E098N639,5424
49890,E098N640,5425
49891,E098N641,5426
49892,E098N642,5427
49893,E098N643,5428
49894,E098N644,5429
49895,E098N645,5430
49896,E098N646,5431
49897,E098N647,5432
49898,E098N648,5433
49899,E098N649,5434
49900,E098N650,5435
49901,E098N651,5436
49902,E098N652,5437
49903,E098N653,5438
49904,E098N654,5439
49905,E098N655,5440
49906,E098N656,5441
49907,E098N657,5442
49908,E098N658,5443
49909,E098N659,5444
49910,E098N666,5445
49911,E098N667,5446
49912,E098N668,5447
49913,E098N669,5448
49914,E098N670,5449
49915,E098N671,5450
49916,E098N672,5451
49917,E098N673,5452
49918,E098N674,5453
49919,E098N675,5454
49920,E098N676,5455
49921,E098N677,5456
49922,E098N678,5457
49923,E098N679,5458
49924,E098N680,5459
49925,E098N681,5460
49926,E098N682,5461
49927,E098N683,5462
49928,E098N684,5463
49929,E098N685,5464
49930,E098N686,5465
49931,E098N687,5466
49932,E098N688,5467
49933,E098N689,5468
49934,E098N690,5469
49953,E099N623,5470
49954,E099N624,5471
49955,E099N625,5472
49956,E099N626,5473
49957,E099N627,5474
49958,E099N628,5475
49959,E099N629,5476
49960,E099N630,5477
49961,E099N631,5478
49962,E099N632,5479
49963,E099N633,5480
49964,E099N634,5481
49965,E099N635,5482
49966,E099N636,5483
49967,E099N637,5484
49968,E099N638,5485
49969,E099N639,5486
49970,E099N640,5487
49971,E099N641,5488
49972,E099N642,5489
49973,E099N643,5490
49974,E099N644,5491
49975,E099N645,5492
49976,E099N646,5493
49977,E099N647,5494
49978,E099N648,5495
49979,E099N649,5496
49980,E099N650,5497
49981,E099N651,5498
49982,E099N652,5499
49983,E099N653,5500
49984,E099N654,5501
49985,E099N655,5502
49986,E099N656,5503
49987,E099N657,5504
49988,E099N658,5505
49989,E099N659,5506
49990,E099N667,5507
49991,E099N668,5508
49992,E099N669,5509
49993,E099N670,5510
49994,E099N671,5511
49995,E099N672,5512
49996,E099N673,5513
49997,E099N674,5514
49998,E099N675,5515
49999,E099N676,5516
50000,E099N677,5517
50001,E099N678,5518
50002,E099N679,5519
50003,E099N680,5520
50004,E099N681,5521
50005,E099N682,5522
50006,E099N683,5523
50007,E099N684,5524
50008,E099N685,5525
50009,E099N686,5526
50010,E099N687,5527
50011,E099N688,5528
50012,E099N689,5529
50013,E099N690,5530
50032,E100N624,5531
50033,E100N625,5532
50034,E100N626,5533
50035,E100N627,5534
50036,E100N628,5535
50037,E100N629,5536
50038,E100N630,5537
50039,E100N631,5538
50040,E100N632,5539
50041,E100N633,5540
50042,E100N634,5541
50043,E100N635,5542
50044,E100N636,5543
50045,E100N637,5544
50046,E100N638,5545
50047,E100N639,5546
50048,E100N640,5547
50049,E100N641,5548
50050,E100N642,5549
50051,E100N645,5550
50052,E100N646,5551
50053,E100N647,5552
50054,E100N648,5553
50055,E100N649,5554
50056,E100N650,5555
50057,E100N651,5556
50058,E100N653,5557
50059,E100N654,5558
50060,E100N655,5559
50061,E100N656,5560
50062,E100N669,5561
50063,E100N670,5562
50064,E100N671,5563
50065,E100N672,5564
50066,E100N673,5565
50067,E100N674,5566
50068,E100N675,5567
50069,E100N676,5568
50070,E100N677,5569
50071,E100N678,5570
50072,E100N679,5571
50073,E100N680,5572
50074,E100N681,5573
50075,E100N682,5574
50076,E100N683,5575
50077,E100N684,5576
50078,E100N685,5577
50079,E100N686,5578
50080,E100N687,5579
50081,E100N688,5580
50082,E100N689,5581
50083,E100N690,5582
50103,E101N626,5583
50104,E101N627,5584
50105,E101N628,5585
50106,E101N629,5586
50107,E101N630,5587
50108,E101N631,5588
50109,E101N632,5589
50110,E101N633,5590
50111,E101N634,5591
50112,E101N635,5592
50113,E101N636,5593
50114,E101N637,5594
50115,E101N638,5595
50116,E101N639,5596
50117,E101N640,5597
50118,E101N641,5598
50119,E101N642,5599
50120,E101N646,5600
50121,E101N647,5601
50122,E101N648,5602
50123,E101N649,5603
50124,E101N650,5604
50125,E101N651,5605
50126,E101N653,5606
50127,E101N654,5607
50128,E101N655,5608
50129,E101N671,5609
50130,E101N672,5610
50131,E101N673,5611
50132,E101N674,5612
50133,E101N675,5613
50134,E101N676,5614
50135,E101N677,5615
50136,E101N678,5616
50137,E101N679,5617
50138,E101N680,5618
50139,E101N681,5619
50140,E101N682,5620
50141,E101N683,5621
50142,E101N684,5622
50143,E101N685,5623
50144,E101N686,5624
50145,E101N687,5625
50146,E101N688,5626
50147,E101N689,5627
50148,E101N690,5628
50243,E102N627,5629
50244,E102N628,5630
50245,E102N629,5631
50246,E102N630,5632
50247,E102N631,5633
50248,E102N632,5634
50249,E102N633,5635
50250,E102N634,5636
50251,E102N635,5637
50252,E102N640,5638
50253,E102N641,5639
50254,E102N646,5640
50255,E102N647,5641
50256,E102N648,5642
50257,E102N649,5643
50258,E102N671,5644
50259,E102N672,5645
50260,E102N673,5646
50261,E102N674,5647
50262,E102N675,5648
50263,E102N676,5649
50264,E102N677,5650
50265,E102N678,5651
50266,E102N679,5652
50267,E102N680,5653
50268,E102N681,5654
50269,E102N682,5655
50270,E102N683,5656
50271,E102N684,5657
50272,E102N685,5658
50273,E102N686,5659
50274,E102N687,5660
50275,E102N688,5661
50276,E102N689,5662
50277,E102N690,5663
50298,E103N628,5664
50299,E103N629,5665
50300,E103N630,5666
50301,E103N631,5667
50302,E103N632,5668
50303,E103N633,5669
50304,E103N634,5670
50305,E103N635,5671
50306,E103N671,5672
50307,E103N672,5673
50308,E103N673,5674
50309,E103N674,5675
50310,E103N675,5676
50311,E103N676,5677
50312,E103N677,5678
50313,E103N678,5679
50314,E103N679,5680
50315,E103N680,5681
50316,E103N681,5682
50317,E103N682,5683
50318,E103N683,5684
50319,E103N684,5685
50320,E103N685,5686
50321,E103N686,5687
50322,E103N687,5688
50323,E103N688,5689
50324,E103N689,5690
50346,E104N629,5691
50347,E104N630,5692
50348,E104N631,5693
50349,E104N632,5694
50350,E104N633,5695
50351,E104N634,5696
50352,E104N672,5697
50353,E104N673,5698
50354,E104N674,5699
50355,E104N675,5700
50356,E104N676,5701
50357,E104N677,5702
50358,E104N678,5703
50359,E104N679,5704
50360,E104N680,5705
50361,E104N681,5706
50362,E104N682,5707
50363,E104N683,5708
50364,E104N684,5709
50365,E104N685,5710
50366,E104N686,5711
50367,E104N687,5712
50368,E104N688,5713
50369,E104N689,5714
50391,E105N629,5715
50392,E105N630,5716
50393,E105N631,5717
50394,E105N632,5718
50395,E105N633,5719
50396,E105N634,5720
50397,E105N681,5721
50398,E105N682,5722
50399,E105N683,5723
50400,E105N684,5724
50401,E105N685,5725
50402,E105N686,5726
50403,E105N687,5727
50404,E105N688,5728
50405,E105N689,5729
50429,E106N630,5730
50430,E106N631,5731
50431,E106N632,5732
50432,E106N633,5733
50433,E106N634,5734
50434,E106N635,5735
50435,E106N685,5736
50436,E106N686,5737
50437,E106N687,5738
50438,E106N688,5739
50439,E106N689,5740
50463,E107N632,5741
50464,E107N633,5742
50465,E107N634,5743
50466,E107N635,5744
50467,E107N686,5745
50468,E107N687,5746
50469,E107N688,5747
50470,E107N689,5748
50491,E108N688,5749
50618,E115N613,5750
50619,E115N614,5751
50620,E115N615,5752
50153,E116N610,5753
50154,E116N611,5754
50155,E116N612,5755
50156,E116N613,5756
50157,E116N614,5757
50158,E116N615,5758
50159,E116N616,5759
50160,E116N617,5760
50161,E116N618,5761
50177,E117N608,5762
50178,E117N609,5763
50179,E117N610,5764
50180,E117N611,5765
50181,E117N612,5766
50182,E117N613,5767
50183,E117N614,5768
50184,E117N615,5769
50185,E117N616,5770
50186,E117N617,5771
50187,E117N618,5772
50652,E118N606,5773
50653,E118N607,5774
50654,E118N608,5775
50655,E118N609,5776
50656,E118N610,5777
50657,E118N611,5778
50658,E118N612,5779
50659,E118N613,5780
50660,E118N614,5781
50661,E118N615,5782
50662,E118N616,5783
50663,E118N617,5784
50664,E118N618,5785
50665,E118N619,5786
50680,E119N606,5787
50681,E119N607,5788
50682,E119N608,5789
50683,E119N609,5790
50684,E119N610,5791
50685,E119N611,5792
50686,E119N612,5793
50687,E119N613,5794
50688,E119N614,5795
50689,E119N615,5796
50690,E119N616,5797
50691,E119N617,5798
50692,E119N618,5799
50693,E119N619,5800
50706,E120N605,5801
50707,E120N606,5802
50708,E120N607,5803
50709,E120N608,5804
50710,E120N609,5805
50711,E120N610,5806
50712,E120N611,5807
50713,E120N612,5808
50714,E120N613,5809
50715,E120N614,5810
50716,E120N615,5811
50717,E120N616,5812
50718,E120N617,5813
50719,E120N618,5814
50720,E120N619,5815
50721,E120N620,5816
50730,E121N604,5817
50731,E121N605,5818
50732,E121N606,5819
50733,E121N607,5820
50734,E121N608,5821
50735,E121N609,5822
50736,E121N610,5823
50737,E121N611,5824
50738,E121N612,5825
50739,E121N613,5826
50740,E121N614,5827
50741,E121N615,5828
50742,E121N616,5829
50743,E121N617,5830
50744,E121N618,5831
50745,E121N619,5832
50746,E121N620,5833
50747,E121N621,5834
50748,E121N622,5835
50749,E121N623,5836
50755,E122N604,5837
50756,E122N605,5838
50757,E122N606,5839
50758,E122N607,5840
50759,E122N608,5841
50760,E122N609,5842
50761,E122N610,5843
50762,E122N611,5844
50763,E122N612,5845
50764,E122N613,5846
50765,E122N614,5847
50766,E122N615,5848
50767,E122N616,5849
50768,E122N617,5850
50769,E122N618,5851
50770,E122N619,5852
50771,E122N620,5853
50772,E122N621,5854
50773,E122N622,5855
50774,E122N623,5856
50781,E123N606,5857
50782,E123N607,5858
50783,E123N608,5859
50784,E123N609,5860
50785,E123N610,5861
50786,E123N611,5862
50787,E123N612,5863
50788,E123N613,5864
50789,E123N614,5865
50790,E123N615,5866
50791,E123N616,5867
50792,E123N617,5868
50793,E123N618,5869
50794,E123N619,5870
50795,E123N620,5871
50796,E123N621,5872
50810,E124N613,5873
50811,E124N614,5874
50812,E124N615,5875
,E094N621,5876
,E092N621,5877
,E091N622,5878
,E087N623,5879
,E083N624,5880
,E082N624,5881
,E080N625,5882
,E081N625,5883
,E103N627,5884
